data,cota_obs_cm
2017-10-19,178.16666666666666
2017-10-20,189.03157894736842
2017-10-21,178.3125
2017-10-22,248.5257731958763
2017-10-23,205.64583333333334
2017-10-24,191.54166666666666
2017-10-25,196.64583333333334
2017-10-26,249.30208333333334
2017-10-27,279.15625
2017-10-28,281.78125
2017-10-29,240.30208333333334
2017-10-30,292.2105263157895
2017-10-31,365.9047619047619
2017-11-01,300.6875
2017-11-02,273.1354166666667
2017-11-03,270.3125
2017-11-04,326.0625
2017-11-05,361.7083333333333
2017-11-06,298.88659793814435
2017-11-07,278.9270833333333
2017-11-08,270.9375
2017-11-09,268.5
2017-11-10,265.3333333333333
2017-11-11,266.0625
2017-11-12,258.7708333333333
2017-11-13,254.8125
2017-11-14,251.625
2017-11-15,248.76041666666666
2017-11-16,246.86458333333334
2017-11-17,246.39583333333334
2017-11-18,272.8020833333333
2017-11-19,275.4166666666667
2017-11-20,246.01041666666666
2017-11-21,250.62886597938143
2017-11-22,274.2291666666667
2017-11-23,245.97916666666666
2017-11-24,238.65625
2017-11-25,242.61458333333334
2017-11-26,270.3645833333333
2017-11-27,242.98958333333334
2017-11-28,235.07291666666666
2017-11-29,231.69791666666666
2017-11-30,230.9375
2017-12-01,229.5625
2017-12-02,225.55208333333334
2017-12-03,223.76041666666666
2017-12-04,222.08333333333334
2017-12-05,221.13541666666666
2017-12-06,221.36082474226805
2017-12-07,220.92708333333334
2017-12-08,219.82291666666666
2017-12-09,215.88541666666666
2017-12-10,213.5625
2017-12-11,211.26041666666666
2017-12-12,209.83333333333334
2017-12-13,208.40625
2017-12-14,207.14583333333334
2017-12-15,209.54166666666666
2017-12-16,210.125
2017-12-17,205.125
2017-12-18,203.22916666666666
2017-12-19,202.05208333333334
2017-12-20,206.75
2017-12-21,226.30927835051546
2017-12-22,229.92708333333334
2017-12-23,211.84375
2017-12-24,246.15625
2017-12-25,227.27083333333334
2017-12-26,225.83333333333334
2017-12-27,223.54166666666666
2017-12-28,229.05208333333334
2017-12-29,226.76041666666666
2017-12-30,215.21875
2017-12-31,210.25
2018-01-01,206.5
2018-01-02,282.7395833333333
2018-01-03,250.64583333333334
2018-01-04,221.41666666666666
2018-01-05,214.16494845360825
2018-01-06,215.44791666666666
2018-01-07,239.25
2018-01-08,229.80851063829786
2018-01-09,215.07291666666666
2018-01-10,213.5
2018-01-11,217.46875
2018-01-12,211.44791666666666
2018-01-13,222.45833333333334
2018-01-14,222.61458333333334
2018-01-15,243.23958333333334
2018-01-16,279.8125
2018-01-17,246.36458333333334
2018-01-18,229.64583333333334
2018-01-19,232.15625
2018-01-20,243.7422680412371
2018-01-21,254.23958333333334
2018-01-22,236.10416666666666
2018-01-23,228.58333333333334
2018-01-24,225.5625
2018-01-25,224.35416666666666
2018-01-26,224.10416666666666
2018-01-27,221.5
2018-01-28,218.91666666666666
2018-01-29,221.3125
2018-01-30,219.8125
2018-01-31,217.48958333333334
2018-02-01,213.91666666666666
2018-02-02,212.13541666666666
2018-02-03,210.40625
2018-02-04,208.8659793814433
2018-02-05,207.21875
2018-02-06,206.04166666666666
2018-02-07,204.77083333333334
2018-02-08,203.4375
2018-02-09,202.23958333333334
2018-02-10,272.6354166666667
2018-02-11,302.9166666666667
2018-02-12,253.66666666666666
