data,q_m3s
1971-01-07,873.331
1971-01-08,827.457
1971-01-09,812.602
1971-01-10,827.457
1971-01-11,820.003
1971-01-12,827.457
1971-01-13,820.003
1971-01-14,790.72
1971-01-15,721.16
1971-01-16,626.078
1971-01-17,525.505
1971-01-18,433.812
1971-01-19,351.601
1971-01-20,292.78
1971-01-21,281.87
1971-01-22,266.427
1971-01-23,256.482
1971-01-24,246.613
1971-01-25,237.571
1971-01-26,228.596
1971-01-27,219.691
1971-01-28,208.658
1971-01-29,194.847
1971-01-30,171.31599999999997
1971-01-31,142.951
1971-02-01,128.16299999999998
1971-02-02,124.848
1971-02-03,127.499
1971-02-04,127.499
1971-02-05,120.892
1971-02-06,115.656
1971-02-07,124.848
1971-02-08,140.915
1971-02-09,147.03799999999995
1971-02-10,153.21
1971-02-11,160.822
1971-02-12,165.003
1971-02-13,166.40200000000004
1971-02-14,162.91
1971-02-15,155.97
1971-02-16,149.775
1971-02-17,144.31
1971-02-18,142.27200000000005
1971-02-19,138.211
1971-02-20,121.549
1971-02-21,104.686
1971-02-22,107.89
1971-02-23,115.656
1971-02-24,122.866
1971-02-25,128.16299999999998
1971-02-26,128.16299999999998
1971-02-27,118.923
1971-02-28,103.41
1971-03-01,95.8184
1971-03-02,88.3433
1971-03-03,81.5986
1971-03-04,78.5682
1971-03-05,77.9649
1971-03-06,82.2074
1971-03-07,85.8785
1971-03-08,87.1092
1971-03-09,87.7258
1971-03-10,87.1092
1971-03-11,84.039
1971-03-12,77.9649
1971-03-13,79.7777
1971-03-14,100.867
1971-03-15,117.614
1971-03-16,122.207
1971-03-17,118.923
1971-03-18,114.355
1971-03-19,105.326
1971-03-20,112.408
1971-03-21,118.268
1971-03-22,116.961
1971-03-23,121.549
1971-03-24,132.165
1971-03-25,142.951
1971-03-26,162.213
1971-03-27,169.90900000000005
1971-03-28,174.842
1971-03-29,179.803
1971-03-30,181.226
1971-03-31,187.654
1971-04-01,189.088
1971-04-02,186.937
1971-04-03,182.65
1971-04-04,172.725
1971-04-05,155.279
1971-04-06,117.614
1971-04-07,87.1092
1971-04-08,74.9619
1971-04-09,70.2064
1971-04-10,68.439
1971-04-11,67.2658
1971-04-12,66.0965
1971-04-13,65.5134
1971-04-14,63.7702
1971-04-15,62.0363
1971-04-16,64.3502
1971-04-17,76.1603
1971-04-18,94.5643
1971-04-19,103.41
1971-04-20,101.502
1971-04-21,103.41
1971-04-22,111.113
1971-04-23,132.165
1971-04-24,147.03799999999995
1971-04-25,158.046
1971-04-26,165.702
1971-04-27,172.02
1971-04-28,176.965
1971-04-29,179.803
1971-04-30,181.226
1971-05-01,177.674
1971-05-02,172.725
1971-05-03,165.003
1971-05-04,152.52200000000005
1971-05-05,143.63
1971-05-06,137.537
1971-05-07,144.31
1971-05-08,155.97
1971-05-09,167.102
1971-05-10,174.136
1971-05-11,180.514
1971-05-12,186.221
1971-05-13,191.963
1971-05-14,196.292
1971-05-15,199.188
1971-05-16,201.366
1971-05-17,199.188
1971-05-18,194.847
1971-05-19,188.37
1971-05-20,180.514
1971-05-21,167.803
1971-05-22,142.951
1971-05-23,109.177
1971-05-24,94.5643
1971-05-25,120.892
1971-05-26,151.834
1971-05-27,169.90900000000005
1971-05-28,183.363
1971-05-29,197.015
1971-05-30,224.135
1971-05-31,254.959
1971-06-01,266.427
1971-06-02,266.427
1971-06-03,263.35900000000004
1971-06-04,261.828
1971-06-05,258.771
1971-06-06,257.245
1971-06-07,252.677
1971-06-08,258.771
1971-06-09,264.125
1971-06-10,267.963
1971-06-11,271.812
1971-06-12,274.899
1971-06-13,277.993
1971-06-14,277.219
1971-06-15,272.583
1971-06-16,265.659
1971-06-17,256.482
1971-06-18,249.641
1971-06-19,241.33
1971-06-20,234.572
1971-06-21,227.107
1971-06-22,218.952
1971-06-23,211.58900000000003
1971-06-24,202.093
1971-06-25,191.963
1971-06-26,182.65
1971-06-27,173.43
1971-06-28,166.40200000000004
1971-06-29,158.739
1971-06-30,150.461
1971-07-01,141.593
1971-07-02,130.828
1971-07-03,124.187
1971-07-04,146.355
1971-07-05,167.102
1971-07-06,181.938
1971-07-07,197.739
1971-07-08,226.364
1971-07-09,265.659
1971-07-10,274.127
1971-07-11,272.583
1971-07-12,267.963
1971-07-13,263.35900000000004
1971-07-14,258.771
1971-07-15,253.437
1971-07-16,248.884
1971-07-17,241.33
1971-07-18,233.075
1971-07-19,224.135
1971-07-20,213.793
1971-07-21,199.188
1971-07-22,176.257
1971-07-23,138.886
1971-07-24,109.177
1971-07-25,96.4467
1971-07-26,90.2008
1971-07-27,85.8785
1971-07-28,82.2074
1971-07-29,81.5986
1971-07-30,90.8217
1971-07-31,95.8184
1971-08-01,97.7056
1971-08-02,95.8184
1971-08-03,92.0659
1971-08-04,87.7258
1971-08-05,82.2074
1971-08-06,76.7609
1971-08-07,82.2074
1971-08-08,96.4467
1971-08-09,107.89
1971-08-10,113.705
1971-08-11,112.408
1971-08-12,110.467
1971-08-13,105.326
1971-08-14,98.9678
1971-08-15,88.3433
1971-08-16,82.81700000000002
1971-08-17,76.7609
1971-08-18,71.9825
1971-08-19,68.439
1971-08-20,64.9313
1971-08-21,63.1912
1971-08-22,60.8857
1971-08-23,58.5972
1971-08-24,57.4595
1971-08-25,55.7613
1971-08-26,54.0731
1971-08-27,52.3953
1971-08-28,51.2825
1971-08-29,50.1745
1971-08-30,49.6223
1971-08-31,49.0713
1971-09-01,47.973
1971-09-02,47.973
1971-09-03,47.973
1971-09-04,48.5215
1971-09-05,49.6223
1971-09-06,58.5972
1971-09-07,77.3624
1971-09-08,93.9385
1971-09-09,102.137
1971-09-10,97.7056
1971-09-11,87.7258
1971-09-12,82.81700000000002
1971-09-13,79.7777
1971-09-14,76.1603
1971-09-15,71.9825
1971-09-16,68.439
1971-09-17,64.3502
1971-09-18,61.4605
1971-09-19,59.1677
1971-09-20,58.0278
1971-09-21,55.7613
1971-09-22,52.9534
1971-09-23,50.1745
1971-09-24,52.3953
1971-09-25,58.5972
1971-09-26,67.8519
1971-09-27,79.7777
1971-09-28,84.6513
1971-09-29,86.4934
1971-09-30,79.1725
1971-10-01,71.9825
1971-10-02,66.0965
1971-10-03,59.1677
1971-10-04,54.0731
1971-10-05,51.8383
1971-10-06,49.6223
1971-10-07,50.1745
1971-10-08,54.0731
1971-10-09,58.5972
1971-10-10,84.039
1971-10-11,130.828
1971-10-12,153.21
1971-10-13,163.607
1971-10-14,168.50400000000005
1971-10-15,169.90900000000005
1971-10-16,166.40200000000004
1971-10-17,155.97
1971-10-18,138.211
1971-10-19,113.056
1971-10-20,88.9616
1971-10-21,74.9619
1971-10-22,67.2658
1971-10-23,62.0363
1971-10-24,57.4595
1971-10-25,56.8923
1971-10-26,54.0731
1971-10-27,50.7279
1971-10-28,46.8796
1971-10-29,45.2488
1971-10-30,43.6296
1971-10-31,43.0924
1971-11-01,42.5566
1971-11-02,43.0924
1971-11-03,43.0924
1971-11-04,42.022
1971-11-05,40.4265
1971-11-06,39.8974
1971-11-07,38.3184
1971-11-08,37.7948
1971-11-09,35.715
1971-11-10,34.1706
1971-11-11,32.6398
1971-11-12,31.627
1971-11-13,30.6206
1971-11-14,30.1198
1971-11-15,29.1231
1971-11-16,27.6406
1971-11-17,26.6609
1971-11-18,26.1736
1971-11-19,25.6882
1971-11-20,24.7226
1971-11-21,23.7645
1971-11-22,23.2882
1971-11-23,23.7645
1971-11-24,24.2426
1971-11-25,24.2426
1971-11-26,24.2426
1971-11-27,26.6609
1971-11-28,28.1331
1971-11-29,29.1231
1971-11-30,31.627
1971-12-01,34.1706
1971-12-02,34.6839
1971-12-03,37.7948
1971-12-04,44.7078
1971-12-05,47.4256
1971-12-06,43.0924
1971-12-07,38.8433
1971-12-08,35.1988
1971-12-09,31.123
1971-12-10,28.6273
1971-12-11,26.6609
1971-12-12,24.7226
1971-12-13,24.2426
1971-12-14,23.7645
1971-12-15,22.3415
1971-12-16,21.871
1971-12-17,21.871
1971-12-18,22.8139
1971-12-19,27.6406
1971-12-20,30.1198
1971-12-21,32.1326
1971-12-22,35.1988
1971-12-23,47.973
1971-12-24,59.1677
1971-12-25,67.2658
1971-12-26,63.1912
1971-12-27,46.8796
1971-12-28,44.7078
1971-12-29,38.3184
1971-12-30,35.715
1971-12-31,37.2727
1972-01-01,47.973
1972-01-02,62.6132
1972-01-03,69.6163
1972-01-04,64.9313
1972-01-05,53.5127
1972-01-06,48.5215
1972-01-07,47.973
1972-01-08,63.7702
1972-01-09,100.233
1972-01-10,126.172
1972-01-11,138.211
1972-01-12,143.63
1972-01-13,145.673
1972-01-14,145.673
1972-01-15,144.31
1972-01-16,142.27200000000005
1972-01-17,143.63
1972-01-18,145.673
1972-01-19,146.355
1972-01-20,148.405
1972-01-21,149.775
1972-01-22,151.834
1972-01-23,149.775
1972-01-24,151.14700000000005
1972-01-25,151.834
1972-01-26,151.834
1972-01-27,149.775
1972-01-28,143.63
1972-01-29,139.562
1972-01-30,134.845
1972-01-31,132.834
1972-02-01,132.834
1972-02-02,134.174
1972-02-03,137.537
1972-02-04,140.238
1972-02-05,142.951
1972-02-06,147.721
1972-02-07,149.09
1972-02-08,159.43200000000004
1972-02-09,167.102
1972-02-10,178.38299999999995
1972-02-11,186.221
1972-02-12,193.404
1972-02-13,207.926
1972-02-14,215.264
1972-02-15,218.952
1972-02-16,219.691
1972-02-17,219.691
1972-02-18,221.911
1972-02-19,229.342
1972-02-20,238.322
1972-02-21,248.126
1972-02-22,263.35900000000004
1972-02-23,288.094
1972-02-24,325.974
1972-02-25,347.844
1972-02-26,378.814
1972-02-27,395.104
1972-02-28,407.686
1972-02-29,403.457
1972-03-01,386.891
1972-03-02,351.601
1972-03-03,301.865
1972-03-04,285.757
1972-03-05,272.583
1972-03-06,261.063
1972-03-07,248.884
1972-03-08,238.322
1972-03-09,229.342
1972-03-10,229.342
1972-03-11,207.926
1972-03-12,194.125
1972-03-13,180.514
1972-03-14,171.31599999999997
1972-03-15,162.91
1972-03-16,158.739
1972-03-17,154.589
1972-03-18,149.775
1972-03-19,145.673
1972-03-20,141.593
1972-03-21,140.238
1972-03-22,136.19
1972-03-23,127.499
1972-03-24,113.705
1972-03-25,102.137
1972-03-26,87.7258
1972-03-27,85.2645
1972-03-28,84.039
1972-03-29,83.4276
1972-03-30,84.6513
1972-03-31,89.5808
1972-04-01,102.137
1972-04-02,113.705
1972-04-03,122.866
1972-04-04,131.496
1972-04-05,142.951
1972-04-06,133.504
1972-04-07,130.828
1972-04-08,126.835
1972-04-09,122.866
1972-04-10,115.005
1972-04-11,110.467
1972-04-12,105.966
1972-04-13,100.233
1972-04-14,92.0659
1972-04-15,85.8785
1972-04-16,85.2645
1972-04-17,89.5808
1972-04-18,90.8217
1972-04-19,90.8217
1972-04-20,89.5808
1972-04-21,85.8785
1972-04-22,78.5682
1972-04-23,70.7974
1972-04-24,64.3502
1972-04-25,60.8857
1972-04-26,58.5972
1972-04-27,55.7613
1972-04-28,52.9534
1972-04-29,51.2825
1972-04-30,50.1745
1972-05-01,48.5215
1972-05-02,47.4256
1972-05-03,45.7911
1972-05-04,44.7078
1972-05-05,43.6296
1972-05-06,43.0924
1972-05-07,43.0924
1972-05-08,42.5566
1972-05-09,42.022
1972-05-10,41.4889
1972-05-11,41.4889
1972-05-12,40.4265
1972-05-13,39.3697
1972-05-14,39.3697
1972-05-15,39.3697
1972-05-16,39.3697
1972-05-17,38.8433
1972-05-18,38.8433
1972-05-19,37.2727
1972-05-20,36.7521
1972-05-21,34.6839
1972-05-22,34.1706
1972-05-23,34.1706
1972-05-24,34.6839
1972-05-25,37.7948
1972-05-26,37.7948
1972-05-27,37.2727
1972-05-28,36.2328
1972-05-29,35.715
1972-05-30,34.6839
1972-05-31,33.6588
1972-06-01,33.1485
1972-06-02,31.123
1972-06-03,31.123
1972-06-04,32.1326
1972-06-05,33.6588
1972-06-06,37.2727
1972-06-07,52.3953
1972-06-08,55.1974
1972-06-09,54.6347
1972-06-10,54.0731
1972-06-11,46.3347
1972-06-12,36.7521
1972-06-13,34.6839
1972-06-14,32.6398
1972-06-15,30.6206
1972-06-16,30.1198
1972-06-17,30.6206
1972-06-18,34.1706
1972-06-19,44.168
1972-06-20,48.5215
1972-06-21,47.4256
1972-06-22,49.6223
1972-06-23,49.0713
1972-06-24,44.7078
1972-06-25,40.957
1972-06-26,37.7948
1972-06-27,33.1485
1972-06-28,31.627
1972-06-29,29.6206
1972-06-30,28.1331
1972-07-01,27.6406
1972-07-02,27.1499
1972-07-03,26.1736
1972-07-04,25.6882
1972-07-05,25.6882
1972-07-06,26.6609
1972-07-07,29.1231
1972-07-08,35.1988
1972-07-09,43.0924
1972-07-10,51.2825
1972-07-11,55.1974
1972-07-12,52.9534
1972-07-13,49.6223
1972-07-14,49.6223
1972-07-15,52.3953
1972-07-16,63.1912
1972-07-17,70.2064
1972-07-18,114.355
1972-07-19,123.526
1972-07-20,122.866
1972-07-21,114.355
1972-07-22,104.686
1972-07-23,97.0757
1972-07-24,77.3624
1972-07-25,64.9313
1972-07-26,61.4605
1972-07-27,62.6132
1972-07-28,63.1912
1972-07-29,63.7702
1972-07-30,62.0363
1972-07-31,57.4595
1972-08-01,54.6347
1972-08-02,50.7279
1972-08-03,49.0713
1972-08-04,50.7279
1972-08-05,54.0731
1972-08-06,59.1677
1972-08-07,84.039
1972-08-08,119.578
1972-08-09,131.496
1972-08-10,137.537
1972-08-11,139.562
1972-08-12,136.19
1972-08-13,130.161
1972-08-14,122.866
1972-08-15,113.705
1972-08-16,103.41
1972-08-17,87.1092
1972-08-18,71.9825
1972-08-19,62.0363
1972-08-20,55.7613
1972-08-21,52.9534
1972-08-22,50.7279
1972-08-23,49.6223
1972-08-24,48.5215
1972-08-25,48.5215
1972-08-26,58.5972
1972-08-27,86.4934
1972-08-28,131.496
1972-08-29,163.607
1972-08-30,176.965
1972-08-31,191.243
1972-09-01,199.913
1972-09-02,209.39
1972-09-03,217.475
1972-09-04,221.17
1972-09-05,222.652
1972-09-06,222.652
1972-09-07,218.213
1972-09-08,211.58900000000003
1972-09-09,207.195
1972-09-10,206.465
1972-09-11,213.793
1972-09-12,221.911
1972-09-13,229.342
1972-09-14,233.075
1972-09-15,233.823
1972-09-16,233.075
1972-09-17,231.58
1972-09-18,230.087
1972-09-19,228.596
1972-09-20,225.62
1972-09-21,221.17
1972-09-22,216.001
1972-09-23,207.926
1972-09-24,197.739
1972-09-25,186.937
1972-09-26,174.842
1972-09-27,172.725
1972-09-28,186.221
1972-09-29,224.135
1972-09-30,207.195
1972-10-01,223.393
1972-10-02,244.346
1972-10-03,267.195
1972-10-04,276.445
1972-10-05,286.535
1972-10-06,305.219
1972-10-07,318.934
1972-10-08,322.439
1972-10-09,305.219
1972-10-10,292.78
1972-10-11,284.978
1972-10-12,274.127
1972-10-13,265.659
1972-10-14,257.245
1972-10-15,252.677
1972-10-16,245.857
1972-10-17,237.571
1972-10-18,230.834
1972-10-19,223.393
1972-10-20,215.264
1972-10-21,207.926
1972-10-22,198.463
1972-10-23,186.937
1972-10-24,170.612
1972-10-25,157.35299999999995
1972-10-26,147.03799999999995
1972-10-27,134.845
1972-10-28,126.835
1972-10-29,124.187
1972-10-30,122.866
1972-10-31,121.549
1972-11-01,119.578
1972-11-02,122.207
1972-11-03,120.892
1972-11-04,120.892
1972-11-05,120.892
1972-11-06,118.923
1972-11-07,114.355
1972-11-08,107.248
1972-11-09,95.8184
1972-11-10,87.7258
1972-11-11,81.5986
1972-11-12,77.3624
1972-11-13,74.9619
1972-11-14,74.3642
1972-11-15,77.3624
1972-11-16,93.9385
1972-11-17,101.502
1972-11-18,108.534
1972-11-19,120.892
1972-11-20,137.537
1972-11-21,140.238
1972-11-22,152.52200000000005
1972-11-23,155.97
1972-11-24,157.35299999999995
1972-11-25,157.35299999999995
1972-11-26,152.52200000000005
1972-11-27,144.991
1972-11-28,134.174
1972-11-29,122.866
1972-11-30,113.056
1972-12-01,102.137
1972-12-02,102.773
1972-12-03,113.056
1972-12-04,130.161
1972-12-05,139.562
1972-12-06,148.405
1972-12-07,155.279
1972-12-08,159.43200000000004
1972-12-09,160.822
1972-12-10,161.517
1972-12-11,161.517
1972-12-12,160.822
1972-12-13,159.43200000000004
1972-12-14,158.046
1972-12-15,155.279
1972-12-16,147.03799999999995
1972-12-17,133.504
1972-12-18,103.41
1972-12-19,82.81700000000002
1972-12-20,73.1714
1972-12-21,70.2064
1972-12-22,68.439
1972-12-23,70.7974
1972-12-24,86.4934
1972-12-25,92.6893
1972-12-26,122.866
1972-12-27,131.496
1972-12-28,132.165
1972-12-29,125.509
1972-12-30,114.355
1972-12-31,105.966
1973-01-01,100.867
1973-01-02,108.534
1973-01-03,114.355
1973-01-04,120.892
1973-01-05,129.494
1973-01-06,135.517
1973-01-07,140.915
1973-01-08,143.63
1973-01-09,144.991
1973-01-10,144.31
1973-01-11,143.63
1973-01-12,148.405
1973-01-13,144.991
1973-01-14,145.673
1973-01-15,147.721
1973-01-16,149.09
1973-01-17,151.14700000000005
1973-01-18,151.834
1973-01-19,150.461
1973-01-20,147.721
1973-01-21,146.355
1973-01-22,144.31
1973-01-23,143.63
1973-01-24,146.355
1973-01-25,151.834
1973-01-26,151.834
1973-01-27,150.461
1973-01-28,149.09
1973-01-29,147.721
1973-01-30,144.991
1973-01-31,138.211
1973-02-01,130.828
1973-02-02,124.187
1973-02-03,119.578
1973-02-04,111.76
1973-02-05,101.502
1973-02-06,96.4467
1973-02-07,90.2008
1973-02-08,79.7777
1973-02-09,70.7974
1973-02-10,67.2658
1973-02-11,64.3502
1973-02-12,62.6132
1973-02-13,60.312
1973-02-14,58.5972
1973-02-15,64.9313
1973-02-16,71.3895
1973-02-17,76.1603
1973-02-18,100.867
1973-02-19,117.614
1973-02-20,120.235
1973-02-21,121.549
1973-02-22,122.207
1973-02-23,122.866
1973-02-24,122.866
1973-02-25,120.235
1973-02-26,118.268
1973-02-27,118.268
1973-02-28,118.268
1973-03-01,115.005
1973-03-02,113.056
1973-03-03,104.048
1973-03-04,100.867
1973-03-05,98.9678
1973-03-06,79.7777
1973-03-07,64.9313
1973-03-08,59.7393
1973-03-09,59.7393
1973-03-10,67.2658
1973-03-11,88.9616
1973-03-12,99.6
1973-03-13,96.4467
1973-03-14,94.5643
1973-03-15,90.2008
1973-03-16,85.2645
1973-03-17,80.3837
1973-03-18,70.7974
1973-03-19,65.5134
1973-03-20,63.7702
1973-03-21,62.6132
1973-03-22,63.7702
1973-03-23,65.5134
1973-03-24,69.0272
1973-03-25,85.2645
1973-03-26,102.137
1973-03-27,104.686
1973-03-28,107.89
1973-03-29,105.966
1973-03-30,106.606
1973-03-31,111.113
1973-04-01,114.355
1973-04-02,115.656
1973-04-03,116.308
1973-04-04,115.656
1973-04-05,107.248
1973-04-06,99.6
1973-04-07,90.8217
1973-04-08,84.6513
1973-04-09,81.5986
1973-04-10,76.7609
1973-04-11,69.6163
1973-04-12,64.9313
1973-04-13,63.1912
1973-04-14,62.6132
1973-04-15,61.4605
1973-04-16,61.4605
1973-04-17,61.4605
1973-04-18,69.6163
1973-04-19,104.686
1973-04-20,130.828
1973-04-21,153.899
1973-04-22,165.702
1973-04-23,171.31599999999997
1973-04-24,167.803
1973-04-25,160.127
1973-04-26,152.52200000000005
1973-04-27,131.496
1973-04-28,118.923
1973-04-29,108.534
1973-04-30,98.9678
1973-05-01,88.9616
1973-05-02,87.7258
1973-05-03,104.048
1973-05-04,112.408
1973-05-05,111.113
1973-05-06,104.048
1973-05-07,97.7056
1973-05-08,94.5643
1973-05-09,90.8217
1973-05-10,87.7258
1973-05-11,86.4934
1973-05-12,85.8785
1973-05-13,88.9616
1973-05-14,89.5808
1973-05-15,80.3837
1973-05-16,73.7673
1973-05-17,70.2064
1973-05-18,67.8519
1973-05-19,64.3502
1973-05-20,60.312
1973-05-21,58.0278
1973-05-22,62.0363
1973-05-23,76.1603
1973-05-24,89.5808
1973-05-25,105.326
1973-05-26,118.923
1973-05-27,126.172
1973-05-28,136.863
1973-05-29,144.31
1973-05-30,149.09
1973-05-31,150.461
1973-06-01,142.951
1973-06-02,126.835
1973-06-03,115.656
1973-06-04,84.6513
1973-06-05,76.1603
1973-06-06,73.1714
1973-06-07,68.439
1973-06-08,64.9313
1973-06-09,64.9313
1973-06-10,69.0272
1973-06-11,71.3895
1973-06-12,74.9619
1973-06-13,75.5607
1973-06-14,72.5765
1973-06-15,66.6806
1973-06-16,60.8857
1973-06-17,58.5972
1973-06-18,55.7613
1973-06-19,56.8923
1973-06-20,58.0278
1973-06-21,58.5972
1973-06-22,58.5972
1973-06-23,58.5972
1973-06-24,69.6163
1973-06-25,83.4276
1973-06-26,122.207
1973-06-27,164.305
1973-06-28,191.243
1973-06-29,204.277
1973-06-30,221.911
1973-07-01,241.33
1973-07-02,251.158
1973-07-03,255.72
1973-07-04,260.298
1973-07-05,262.593
1973-07-06,264.125
1973-07-07,264.892
1973-07-08,254.198
1973-07-09,251.158
1973-07-10,246.613
1973-07-11,239.825
1973-07-12,231.58
1973-07-13,223.393
1973-07-14,212.323
1973-07-15,204.277
1973-07-16,190.524
1973-07-17,163.607
1973-07-18,119.578
1973-07-19,97.7056
1973-07-20,87.1092
1973-07-21,104.686
1973-07-22,142.951
1973-07-23,158.046
1973-07-24,167.102
1973-07-25,175.549
1973-07-26,184.077
1973-07-27,186.221
1973-07-28,191.963
1973-07-29,194.847
1973-07-30,196.292
1973-07-31,191.963
1973-08-01,186.221
1973-08-02,176.257
1973-08-03,172.725
1973-08-04,153.21
1973-08-05,126.835
1973-08-06,103.41
1973-08-07,90.2008
1973-08-08,85.2645
1973-08-09,84.039
1973-08-10,75.5607
1973-08-11,71.9825
1973-08-12,69.0272
1973-08-13,67.2658
1973-08-14,70.2064
1973-08-15,76.1603
1973-08-16,74.9619
1973-08-17,71.9825
1973-08-18,67.8519
1973-08-19,64.3502
1973-08-20,60.312
1973-08-21,57.4595
1973-08-22,62.0363
1973-08-23,70.7974
1973-08-24,73.1714
1973-08-25,74.3642
1973-08-26,79.7777
1973-08-27,120.892
1973-08-28,169.90900000000005
1973-08-29,194.847
1973-08-30,212.323
1973-08-31,247.36900000000003
1973-09-01,270.271
1973-09-02,281.093
1973-09-03,283.423
1973-09-04,282.646
1973-09-05,280.318
1973-09-06,276.445
1973-09-07,274.127
1973-09-08,271.04200000000003
1973-09-09,263.35900000000004
1973-09-10,252.677
1973-09-11,243.592
1973-09-12,236.071
1973-09-13,230.834
1973-09-14,230.834
1973-09-15,227.852
1973-09-16,230.087
1973-09-17,233.823
1973-09-18,238.322
1973-09-19,242.837
1973-09-20,248.884
1973-09-21,259.534
1973-09-22,262.593
1973-09-23,264.892
1973-09-24,266.427
1973-09-25,268.732
1973-09-26,273.355
1973-09-27,274.127
1973-09-28,268.732
1973-09-29,267.195
1973-09-30,264.892
1973-10-01,261.063
1973-10-02,257.245
1973-10-03,252.677
1973-10-04,243.592
1973-10-05,236.071
1973-10-06,233.075
1973-10-07,227.107
1973-10-08,218.213
1973-10-09,205.735
1973-10-10,195.569
1973-10-11,185.506
1973-10-12,169.90900000000005
1973-10-13,170.612
1973-10-14,167.803
1973-10-15,171.31599999999997
1973-10-16,174.842
1973-10-17,178.38299999999995
1973-10-18,180.514
1973-10-19,176.965
1973-10-20,171.31599999999997
1973-10-21,159.43200000000004
1973-10-22,148.681
1973-10-23,135.175
1973-10-24,124.029
1973-10-25,117.854
1973-10-26,115.133
1973-10-27,113.777
1973-10-28,110.404
1973-10-29,105.054
1973-10-30,100.423
1973-10-31,96.4895
1973-11-01,103.726
1973-11-02,111.077
1973-11-03,117.173
1973-11-04,126.796
1973-11-05,131.66899999999998
1973-11-06,134.47299999999998
1973-11-07,134.47299999999998
1973-11-08,133.069
1973-11-09,131.66899999999998
1973-11-10,127.489
1973-11-11,119.905
1973-11-12,106.386
1973-11-13,100.423
1973-11-14,91.9457
1973-11-15,86.1763
1973-11-16,79.8649
1973-11-17,75.5115
1973-11-18,78.6156
1973-11-19,88.7302
1973-11-20,94.5362
1973-11-21,94.5362
1973-11-22,93.8871
1973-11-23,92.5918
1973-11-24,88.0902
1973-11-25,82.3767
1973-11-26,76.7498
1973-11-27,71.8236
1973-11-28,68.1773
1973-11-29,65.7701
1973-11-30,62.1958
1973-12-01,58.0827
1973-12-02,55.7608
1973-12-03,54.0332
1973-12-04,51.7488
1973-12-05,50.6149
1973-12-06,49.4866
1973-12-07,52.3179
1973-12-08,63.9774
1973-12-09,63.3823
1973-12-10,62.1958
1973-12-11,62.7884
1973-12-12,61.6044
1973-12-13,56.3393
1973-12-14,52.8883
1973-12-15,50.6149
1973-12-16,50.0501
1973-12-17,52.3179
1973-12-18,53.4601
1973-12-19,48.9246
1973-12-20,47.2471
1973-12-21,45.5827
1973-12-22,42.2943
1973-12-23,43.3843
1973-12-24,45.0308
1973-12-25,45.5827
1973-12-26,48.9246
1973-12-27,52.8883
1973-12-28,47.8048
1973-12-29,47.8048
1973-12-30,47.8048
1973-12-31,49.4866
1974-01-01,51.7488
1974-01-02,54.6077
1974-01-03,56.9191
1974-01-04,55.7608
1974-01-05,55.1836
1974-01-06,54.0332
1974-01-07,50.0501
1974-01-08,47.8048
1974-01-09,47.2471
1974-01-10,51.7488
1974-01-11,58.6664
1974-01-12,73.6624
1974-01-13,101.081
1974-01-14,117.173
1974-01-15,109.061
1974-01-16,105.054
1974-01-17,122.651
1974-01-18,147.246
1974-01-19,159.54
1974-01-20,163.93099999999995
1974-01-21,164.665
1974-01-22,161.001
1974-01-23,151.56
1974-01-24,146.529
1974-01-25,141.537
1974-01-26,136.583
1974-01-27,129.576
1974-01-28,127.489
1974-01-29,125.411
1974-01-30,115.133
1974-01-31,107.054
1974-02-01,100.423
1974-02-02,93.239
1974-02-03,86.8132
1974-02-04,83.639
1974-02-05,80.4913
1974-02-06,78.6156
1974-02-07,74.89399999999998
1974-02-08,73.0483
1974-02-09,71.21300000000002
1974-02-10,70.6035
1974-02-11,69.9952
1974-02-12,68.1773
1974-02-13,67.5737
1974-02-14,66.3701
1974-02-15,65.7701
1974-02-16,69.9952
1974-02-17,72.4354
1974-02-18,77.3706
1974-02-19,79.2397
1974-02-20,82.3767
1974-02-21,88.0902
1974-02-22,93.239
1974-02-23,90.0134
1974-02-24,82.3767
1974-02-25,84.9055
1974-02-26,92.5918
1974-02-27,99.7646
1974-02-28,104.39
1974-03-01,106.386
1974-03-02,112.425
1974-03-03,123.34
1974-03-04,138.702
1974-03-05,147.963
1974-03-06,150.839
1974-03-07,153.004
1974-03-08,151.56
1974-03-09,148.681
1974-03-10,145.814
1974-03-11,139.409
1974-03-12,133.77
1974-03-13,131.66899999999998
1974-03-14,124.719
1974-03-15,129.576
1974-03-16,123.34
1974-03-17,119.22
1974-03-18,126.796
1974-03-19,135.879
1974-03-20,143.672
1974-03-21,147.963
1974-03-22,151.56
1974-03-23,156.628
1974-03-24,163.197
1974-03-25,175.021
1974-03-26,181.752
1974-03-27,176.512
1974-03-28,165.4
1974-03-29,159.54
1974-03-30,153.004
1974-03-31,147.246
1974-04-01,142.96
1974-04-02,140.118
1974-04-03,138.702
1974-04-04,135.879
1974-04-05,133.77
1974-04-06,130.971
1974-04-07,128.184
1974-04-08,126.796
1974-04-09,120.59
1974-04-10,115.133
1974-04-11,109.732
1974-04-12,105.72
1974-04-13,103.064
1974-04-14,98.4516
1974-04-15,91.3006
1974-04-16,84.2717
1974-04-17,77.9925
1974-04-18,71.8236
1974-04-19,68.7821
1974-04-20,66.3701
1974-04-21,63.3823
1974-04-22,59.2515
1974-04-23,55.1836
1974-04-24,53.4601
1974-04-25,52.3179
1974-04-26,54.6077
