data,cota_obs_cm
2016-08-27,187.02083333333334
2016-08-28,185.8125
2016-08-29,184.82291666666666
2016-08-30,185.14583333333334
2016-08-31,191.9375
2016-09-01,185.41052631578947
2016-09-02,184.01041666666666
2016-09-03,183.5
2016-09-04,222.03125
2016-09-05,211.24742268041237
2016-09-06,204.0625
2016-09-07,196.16666666666666
2016-09-08,191.98958333333334
2016-09-09,190.20833333333334
2016-09-10,188.48958333333334
2016-09-11,187.0625
2016-09-12,185.94791666666666
2016-09-13,184.75
2016-09-14,184.40625
2016-09-15,183.0
2016-09-16,183.0
2016-09-17,183.0
2016-09-18,183.0
2016-09-19,186.5625
2016-09-20,182.5979381443299
2016-09-21,181.88541666666666
2016-09-22,181.97916666666666
2016-09-23,181.16666666666666
2016-09-24,181.0
2016-09-25,181.72916666666666
2016-09-26,181.13541666666666
2016-09-27,180.29166666666666
2016-09-28,179.9375
2016-09-29,179.19791666666666
2016-09-30,179.0
2016-10-01,179.16842105263157
2016-10-02,179.42708333333334
2016-10-03,180.0
2016-10-04,180.0
2016-10-05,179.11340206185568
2016-10-06,180.625
2016-10-07,181.3125
2016-10-08,178.9375
2016-10-09,178.0
2016-10-10,177.94791666666666
2016-10-11,177.51041666666666
2016-10-12,178.59375
2016-10-13,195.83333333333334
2016-10-14,189.10416666666666
2016-10-15,182.26041666666666
2016-10-16,178.8913043478261
2016-10-17,179.52083333333334
2016-10-18,176.75
2016-10-19,184.23958333333334
2016-10-20,178.44329896907217
2016-10-21,180.55208333333334
2016-10-22,177.97916666666666
2016-10-23,177.03125
2016-10-24,177.0
2016-10-25,178.66666666666666
2016-10-26,177.25
2016-10-27,177.48958333333334
2016-10-28,176.77083333333334
2016-10-29,176.19791666666666
2016-10-30,176.69791666666666
2016-10-31,177.25
2016-11-01,176.0842105263158
2016-11-02,175.32291666666666
2016-11-03,177.66666666666666
2016-11-04,175.88659793814432
2016-11-05,175.0
2016-11-06,174.70833333333334
2016-11-07,174.8125
2016-11-08,175.02083333333334
2016-11-09,178.34375
2016-11-10,188.32291666666666
2016-11-11,175.13541666666666
2016-11-12,173.95833333333334
2016-11-13,173.67708333333334
2016-11-14,173.94791666666666
2016-11-15,173.03125
2016-11-16,174.77083333333334
2016-11-17,179.625
2016-11-18,173.375
2016-11-19,172.44329896907217
2016-11-20,172.8125
2016-11-21,172.77083333333334
2016-11-22,172.125
2016-11-23,172.1875
2016-11-24,172.0
2016-11-25,171.86458333333334
2016-11-26,174.1875
2016-11-27,170.96875
2016-11-28,171.0
2016-11-29,181.64583333333334
2016-11-30,174.54166666666666
2016-12-01,172.0
2016-12-02,172.0
2016-12-03,172.88541666666666
2016-12-04,175.6701030927835
2016-12-05,171.6875
2016-12-06,170.0
2016-12-07,170.0
2016-12-08,177.875
2016-12-09,205.95833333333334
2016-12-10,207.35416666666666
2016-12-11,201.14583333333334
2016-12-12,198.59375
2016-12-13,182.77083333333334
2016-12-14,181.0625
2016-12-15,179.1875
2016-12-16,179.29166666666666
2016-12-17,178.27083333333334
2016-12-18,176.57291666666666
2016-12-19,176.9278350515464
2016-12-20,180.75
2016-12-21,187.54166666666666
2016-12-22,180.375
2016-12-23,182.625
2016-12-24,199.44791666666666
2016-12-25,183.86458333333334
2016-12-26,178.95833333333334
2016-12-27,184.08333333333334
2016-12-28,194.4375
2016-12-29,191.90625
2016-12-30,199.11458333333334
2016-12-31,185.34375
2017-01-01,185.90526315789472
2017-01-02,197.70833333333334
2017-01-03,185.30927835051546
2017-01-04,182.84375
2017-01-05,197.90625
2017-01-06,213.48958333333334
2017-01-07,247.82291666666666
2017-01-08,202.36458333333334
2017-01-09,206.625
2017-01-10,268.2604166666667
2017-01-11,249.77083333333334
2017-01-12,244.25
2017-01-13,202.375
2017-01-14,190.57291666666666
2017-01-15,185.46875
2017-01-16,183.26041666666666
2017-01-17,193.30208333333334
2017-01-18,199.24742268041237
2017-01-19,197.9375
2017-01-20,202.28125
2017-01-21,193.79166666666666
2017-01-22,190.53125
2017-01-23,192.33333333333334
2017-01-24,186.97826086956522
2017-01-25,183.71875
2017-01-26,184.9375
2017-01-27,184.0
2017-01-28,210.60416666666666
2017-01-29,195.54166666666666
2017-01-30,185.51041666666666
2017-01-31,184.59375
2017-02-01,202.70833333333334
2017-02-02,189.42268041237114
2017-02-03,199.16666666666666
2017-02-04,189.85416666666666
2017-02-05,182.0625
2017-02-06,178.47916666666666
2017-02-07,176.79166666666666
2017-02-08,176.5
2017-02-09,177.16666666666666
2017-02-10,175.48958333333334
2017-02-11,168.77083333333334
2017-02-12,170.9375
2017-02-13,186.44791666666666
2017-02-14,177.9375
2017-02-15,174.61458333333334
2017-02-16,173.03125
2017-02-17,172.22680412371133
2017-02-18,172.82291666666666
2017-02-19,172.2872340425532
2017-02-20,173.76041666666666
2017-02-21,172.39583333333334
2017-02-22,172.25862068965517
2017-02-23,177.68
2017-02-24,186.08333333333334
